No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,datetime
50089,2015,9,19,0,3,57,27,58,21,100,1018,21,SW,1,0,0,2015/9/19:0:00:00
50090,2015,9,19,1,3,60,34,66,20,100,1018,20,cv,1,0,0,2015/9/19:1:00:00
50091,2015,9,19,2,3,57,43,62,20,100,1017,20,SW,2,0,0,2015/9/19:2:00:00
50092,2015,9,19,3,3,56,42,54,20,100,1017,20,SW,4,0,0,2015/9/19:3:00:00
50093,2015,9,19,4,3,48,43,45,20,100,1016,20,SW,5,0,0,2015/9/19:4:00:00
50094,2015,9,19,5,3,42,45,60,20,100,1016,20,cv,1,0.6,0.6,2015/9/19:5:00:00
50095,2015,9,19,6,3,27,41,43,19,93.98,1016,20,SW,1,1.4,2,2015/9/19:6:00:00
50096,2015,9,19,7,3,21,28,44,19,100,1017,19,SW,3,0.8,2.8,2015/9/19:7:00:00
50097,2015,9,19,8,3,17,24,37,18,93.94,1017,19,NW,1,0.1,2.9,2015/9/19:8:00:00
50098,2015,9,19,9,3,18,21,29,18,93.94,1017,19,cv,1,0,0,2015/9/19:9:00:00
50099,2015,9,19,10,3,23,20,26,18,83.01,1017,21,cv,2,0,0,2015/9/19:10:00:00
50100,2015,9,19,11,3,26,22,25,19,78.24,1018,23,cv,3,0,0,2015/9/19:11:00:00
50101,2015,9,19,12,3,20,22,30,19,65.41,1017,26,cv,4,0,0,2015/9/19:12:00:00
50102,2015,9,19,13,3,18,18,30,18,61.44,1016,26,NE,3,0,0,2015/9/19:13:00:00
50103,2015,9,19,14,3,21,19,25,17,57.69,1015,26,cv,1,0,0,2015/9/19:14:00:00
50104,2015,9,19,15,3,32,31,33,17,57.69,1014,26,cv,3,0,0,2015/9/19:15:00:00
50105,2015,9,19,16,3,50,41,46,19,73.67,1014,24,NW,2,0,0,2015/9/19:16:00:00
50106,2015,9,19,17,3,67,41,59,20,78.39,1014,24,NW,4,0,0,2015/9/19:17:00:00
50107,2015,9,19,18,3,66,41,55,20,78.39,1014,24,cv,1,0,0,2015/9/19:18:00:00
50108,2015,9,19,19,3,47,45,85,20,83.25,1014,23,SW,2,0,0,2015/9/19:19:00:00
50109,2015,9,19,20,3,41,38,67,20,83.25,1015,23,cv,1,0,0,2015/9/19:20:00:00
50110,2015,9,19,21,3,46,48,59,20,88.45,1016,22,SW,1,0,0,2015/9/19:21:00:00
50111,2015,9,19,22,3,49,49,70,19,88.37,1017,21,SW,2,0,0,2015/9/19:22:00:00
50112,2015,9,19,23,3,57,56,69,19,88.37,1017,21,SW,4,0,0,2015/9/19:23:00:00
50113,2015,9,20,0,3,62,51,66,19,93.98,1017,20,cv,1,0,0,2015/9/20:0:00:00
50114,2015,9,20,1,3,61,45,66,19,93.98,1017,20,cv,2,0,0,2015/9/20:1:00:00
50115,2015,9,20,2,3,61,46,69,19,93.98,1016,20,cv,3,0,0,2015/9/20:2:00:00
50116,2015,9,20,3,3,57,44,62,19,93.98,1015,20,SW,1,0,0,2015/9/20:3:00:00
50117,2015,9,20,4,3,52,43,50,19,100,1015,19,cv,1,0,0,2015/9/20:4:00:00
50118,2015,9,20,5,3,53,48,55,19,100,1014,19,SW,1,0,0,2015/9/20:5:00:00
50119,2015,9,20,6,3,62,46,76,19,100,1014,19,cv,0,0,0,2015/9/20:6:00:00
50120,2015,9,20,7,3,48,42,69,19,100,1014,19,SW,1,0,0,2015/9/20:7:00:00
50121,2015,9,20,8,3,52,43,62,20,100,1015,20,cv,1,0,0,2015/9/20:8:00:00
50122,2015,9,20,9,3,63,42,55,20,94.03,1015,21,cv,2,0,0,2015/9/20:9:00:00
50123,2015,9,20,10,3,63,39,57,19,83.13,1015,22,SW,1,0,0,2015/9/20:10:00:00
50124,2015,9,20,11,3,60,38,63,19,78.24,1015,23,cv,1,0,0,2015/9/20:11:00:00
50125,2015,9,20,12,3,66,39,56,20,83.25,1014,23,cv,1,0,0,2015/9/20:12:00:00
50126,2015,9,20,13,3,63,36,46,20,73.84,1013,25,cv,2,0,0,2015/9/20:13:00:00
50127,2015,9,20,14,3,50,20,41,19,69.4,1012,25,cv,3,0,0,2015/9/20:14:00:00
50128,2015,9,20,15,3,34,16,29,18,61.44,1011,26,cv,4,0,0,2015/9/20:15:00:00
50129,2015,9,20,16,3,53,21,29,18,61.44,1010,26,cv,5,0,0,2015/9/20:16:00:00
50130,2015,9,20,17,3,63,19,41,18,61.44,1010,26,SE,2,0,0,2015/9/20:17:00:00
50131,2015,9,20,18,3,59,45,64,19,78.24,1010,23,NW,2,5.4,5.4,2015/9/20:18:00:00
50132,2015,9,20,19,3,47,39,58,19,83.13,1011,22,NW,5,0.3,5.7,2015/9/20:19:00:00
50133,2015,9,20,20,3,47,40,54,19,88.37,1011,21,NW,7,0,0,2015/9/20:20:00:00
50134,2015,9,20,21,3,53,52,80,19,88.37,1012,21,NW,9,0,0,2015/9/20:21:00:00
50135,2015,9,20,22,3,56,39,77,19,88.37,1013,21,cv,1,0.3,0.3,2015/9/20:22:00:00
50136,2015,9,20,23,3,51,46,80,19,88.37,1012,21,NW,1,0,0,2015/9/20:23:00:00
50137,2015,9,21,0,3,48,63,71,19,93.98,1012,20,cv,1,0,0,2015/9/21:0:00:00
50138,2015,9,21,1,3,44,54,60,19,93.98,1012,20,NW,2,0,0,2015/9/21:1:00:00
50139,2015,9,21,2,3,49,42,74,19,93.98,1012,20,cv,1,0,0,2015/9/21:2:00:00
50140,2015,9,21,3,3,56,39,86,19,93.98,1011,20,cv,2,0,0,2015/9/21:3:00:00
50141,2015,9,21,4,3,44,50,49,18,88.28,1010,20,NW,2,0,0,2015/9/21:4:00:00
50142,2015,9,21,5,3,39,44,55,19,93.98,1010,20,NW,4,0,0,2015/9/21:5:00:00
50143,2015,9,21,6,3,39,41,48,19,93.98,1010,20,NE,2,0.1,0.1,2015/9/21:6:00:00
50144,2015,9,21,7,3,36,41,48,19,93.98,1010,20,cv,1,0,0,2015/9/21:7:00:00
50145,2015,9,21,8,3,31,45,48,19,93.98,1011,20,NW,1,0,0,2015/9/21:8:00:00
50146,2015,9,21,9,3,31,50,45,19,93.98,1011,20,cv,1,0,0,2015/9/21:9:00:00
50147,2015,9,21,10,3,31,57,69,19,88.37,1012,21,cv,2,0,0,2015/9/21:10:00:00
50148,2015,9,21,11,3,37,63,69,19,88.37,1012,21,cv,3,0,0,2015/9/21:11:00:00
50149,2015,9,21,12,3,41,56,67,19,83.13,1011,22,cv,4,0,0,2015/9/21:12:00:00
50150,2015,9,21,13,3,36,36,60,19,83.13,1010,22,NW,2,0,0,2015/9/21:13:00:00
50151,2015,9,21,14,3,37,34,NA,19,78.24,1009,23,cv,2,0,0,2015/9/21:14:00:00
50152,2015,9,21,15,3,36,38,38,19,78.24,1008,23,cv,3,0,0,2015/9/21:15:00:00
50153,2015,9,21,16,3,35,43,42,19,78.24,1008,23,cv,4,0,0,2015/9/21:16:00:00
50154,2015,9,21,17,3,36,42,52,19,78.24,1007,23,cv,5,0,0,2015/9/21:17:00:00
50155,2015,9,21,18,3,41,43,64,20,88.45,1007,22,SW,1,0,0,2015/9/21:18:00:00
50156,2015,9,21,19,3,38,29,43,20,94.03,1007,21,SW,3,0,0,2015/9/21:19:00:00
50157,2015,9,21,20,3,32,26,40,19,93.98,1008,20,cv,1,0.9,0.9,2015/9/21:20:00:00
50158,2015,9,21,21,3,32,24,33,20,100,1009,20,cv,2,0.9,1.8,2015/9/21:21:00:00
50159,2015,9,21,22,3,31,26,38,20,100,1009,20,cv,3,0.7,2.5,2015/9/21:22:00:00
50160,2015,9,21,23,3,29,28,31,20,100,1009,20,cv,3,0.3,2.8,2015/9/21:23:00:00
50161,2015,9,22,0,3,37,34,46,20,100,1010,20,NW,2,2.2,5,2015/9/22:0:00:00
50162,2015,9,22,1,3,41,34,40,20,100,1010,20,NW,4,6.6,11.6,2015/9/22:1:00:00
50163,2015,9,22,2,3,32,33,47,19,100,1009,19,cv,1,3.8,15.4,2015/9/22:2:00:00
50164,2015,9,22,3,3,30,31,45,19,100,1009,19,cv,2,0.7,16.1,2015/9/22:3:00:00
50165,2015,9,22,4,3,32,26,48,19,100,1009,19,cv,3,0,0,2015/9/22:4:00:00
50166,2015,9,22,5,3,33,33,42,19,100,1009,19,cv,4,0,0,2015/9/22:5:00:00
50167,2015,9,22,6,3,39,28,45,19,100,1010,19,cv,5,0.1,0.1,2015/9/22:6:00:00
50168,2015,9,22,7,3,28,26,37,20,100,1011,20,cv,6,0,0,2015/9/22:7:00:00
50169,2015,9,22,8,3,24,28,41,20,100,1012,20,NW,2,0.2,0.2,2015/9/22:8:00:00
50170,2015,9,22,9,3,32,30,45,20,100,1013,20,NW,4,0,0,2015/9/22:9:00:00
50171,2015,9,22,10,3,28,32,46,20,94.03,1013,21,NW,7,0,0,2015/9/22:10:00:00
50172,2015,9,22,11,3,33,32,47,19,83.13,1014,22,NE,4,0,0,2015/9/22:11:00:00
50173,2015,9,22,12,3,37,31,51,19,83.13,1014,22,NE,8,0,0,2015/9/22:12:00:00
50174,2015,9,22,13,3,39,31,49,19,83.13,1014,22,NW,4,0,0,2015/9/22:13:00:00
50175,2015,9,22,14,3,34,27,42,19,78.24,1013,23,NE,2,0,0,2015/9/22:14:00:00
50176,2015,9,22,15,3,45,24,41,19,78.24,1012,23,SW,2,0,0,2015/9/22:15:00:00
50177,2015,9,22,16,3,46,30,55,19,78.24,1012,23,SW,4,0,0,2015/9/22:16:00:00
50178,2015,9,22,17,3,41,43,53,20,83.25,1012,23,SW,6,0,0,2015/9/22:17:00:00
50179,2015,9,22,18,3,44,39,50,19,83.13,1012,22,NW,2,0,0,2015/9/22:18:00:00
50180,2015,9,22,19,3,45,36,55,19,83.13,1013,22,SW,1,0,0,2015/9/22:19:00:00
50181,2015,9,22,20,3,53,40,65,19,88.37,1013,21,cv,1,0,0,2015/9/22:20:00:00
50182,2015,9,22,21,3,64,49,64,19,88.37,1014,21,SW,1,0,0,2015/9/22:21:00:00
50183,2015,9,22,22,3,52,52,69,19,93.98,1014,20,SW,2,0,0,2015/9/22:22:00:00
50184,2015,9,22,23,3,49,55,74,19,93.98,1014,20,cv,1,0,0,2015/9/22:23:00:00
50185,2015,9,23,0,3,51,53,58,19,88.37,1013,21,cv,2,0,0,2015/9/23:0:00:00
50186,2015,9,23,1,3,62,55,64,19,93.98,1013,20,SW,2,0,0,2015/9/23:1:00:00
50187,2015,9,23,2,3,59,54,67,19,93.98,1013,20,cv,1,0,0,2015/9/23:2:00:00
50188,2015,9,23,3,3,59,55,61,20,100,1012,20,SW,1,0,0,2015/9/23:3:00:00
50189,2015,9,23,4,3,56,54,56,20,100,1011,20,SW,2,0,0,2015/9/23:4:00:00
50190,2015,9,23,5,3,56,54,58,20,100,1011,20,SW,3,0,0,2015/9/23:5:00:00
50191,2015,9,23,6,3,76,60,87,20,100,1011,20,SW,4,NA,NA,2015/9/23:6:00:00
50192,2015,9,23,7,3,76,60,81,20,100,1011,20,cv,0,0,0,2015/9/23:7:00:00
50193,2015,9,23,8,3,58,61,70,21,100,1011,21,cv,1,0,0,2015/9/23:8:00:00
50194,2015,9,23,9,3,48,54,78,20,94.03,1012,21,cv,2,0,0,2015/9/23:9:00:00
50195,2015,9,23,10,3,39,37,58,20,88.45,1011,22,cv,3,0,0,2015/9/23:10:00:00
50196,2015,9,23,11,3,37,30,41,20,78.39,1011,24,cv,4,0,0,2015/9/23:11:00:00
50197,2015,9,23,12,3,32,32,43,19,73.67,1010,24,cv,5,0,0,2015/9/23:12:00:00
50198,2015,9,23,13,3,30,34,42,19,73.67,1008,24,cv,6,0,0,2015/9/23:13:00:00
50199,2015,9,23,14,3,37,32,51,18,61.44,1007,26,cv,7,0,0,2015/9/23:14:00:00
50200,2015,9,23,15,3,38,34,48,18,65.19,1006,25,SE,2,0,0,2015/9/23:15:00:00
50201,2015,9,23,16,3,37,36,53,18,69.2,1005,24,cv,1,0.4,0.4,2015/9/23:16:00:00
50202,2015,9,23,17,3,50,36,53,18,69.2,1005,24,NE,2,0,0,2015/9/23:17:00:00
50203,2015,9,23,18,3,76,58,80,19,83.13,1005,22,NW,2,1.2,1.2,2015/9/23:18:00:00
50204,2015,9,23,19,3,61,58,78,19,88.37,1006,21,NW,6,0.2,1.4,2015/9/23:19:00:00
50205,2015,9,23,20,3,38,35,54,18,88.28,1006,20,NW,10,0,0,2015/9/23:20:00:00
50206,2015,9,23,21,3,30,33,50,18,88.28,1007,20,NW,12,0,0,2015/9/23:21:00:00
50207,2015,9,23,22,3,38,34,45,18,83.01,1008,21,NE,3,0,0,2015/9/23:22:00:00
50208,2015,9,23,23,3,30,28,43,18,88.28,1008,20,NW,2,0.2,0.2,2015/9/23:23:00:00
50209,2015,9,24,0,3,17,18,25,18,88.28,1009,20,NE,3,0.3,0.5,2015/9/24:0:00:00
50210,2015,9,24,1,3,12,14,25,18,93.94,1009,19,NW,3,0.2,0.7,2015/9/24:1:00:00
50211,2015,9,24,2,3,16,19,30,19,100,1008,19,NW,5,0,0,2015/9/24:2:00:00
50212,2015,9,24,3,3,17,18,28,19,100,1008,19,NW,8,0,0,2015/9/24:3:00:00
50213,2015,9,24,4,3,21,15,24,18,93.94,1008,19,cv,1,0.1,0.1,2015/9/24:4:00:00
50214,2015,9,24,5,3,20,17,33,18,93.94,1009,19,cv,2,0,0,2015/9/24:5:00:00
50215,2015,9,24,6,3,19,14,24,18,93.94,1009,19,cv,3,1,1,2015/9/24:6:00:00
50216,2015,9,24,7,3,18,12,26,18,93.94,1010,19,cv,4,0.2,1.2,2015/9/24:7:00:00
50217,2015,9,24,8,3,18,10,23,18,93.94,1010,19,cv,5,0,0,2015/9/24:8:00:00
50218,2015,9,24,9,3,14,11,28,18,88.28,1011,20,SW,1,0,0,2015/9/24:9:00:00
50219,2015,9,24,10,3,18,11,28,18,83.01,1011,21,cv,1,0,0,2015/9/24:10:00:00
50220,2015,9,24,11,3,32,22,35,18,83.01,1011,21,SW,2,0,0,2015/9/24:11:00:00
50221,2015,9,24,12,3,27,26,29,18,78.09,1011,22,SW,4,0,0,2015/9/24:12:00:00
50222,2015,9,24,13,3,20,22,28,18,78.09,1010,22,SW,7,0,0,2015/9/24:13:00:00
50223,2015,9,24,14,3,17,16,22,18,69.2,1009,24,SW,10,0,0,2015/9/24:14:00:00
50224,2015,9,24,15,3,9,12,19,16,57.44,1008,25,SW,13,0,0,2015/9/24:15:00:00
50225,2015,9,24,16,3,12,13,19,15,50.78,1007,26,SE,2,0,0,2015/9/24:16:00:00
50226,2015,9,24,17,3,14,14,29,17,64.98,1008,24,SW,3,0,0,2015/9/24:17:00:00
50227,2015,9,24,18,3,21,20,39,18,73.5,1008,23,SW,5,0,0,2015/9/24:18:00:00
50228,2015,9,24,19,3,26,31,37,17,73.32,1009,22,SW,6,0,0,2015/9/24:19:00:00
50229,2015,9,24,20,3,29,32,42,18,83.01,1010,21,cv,1,0.6,0.6,2015/9/24:20:00:00
50230,2015,9,24,21,3,25,23,41,19,88.37,1012,21,cv,2,1.2,1.8,2015/9/24:21:00:00
50231,2015,9,24,22,3,25,17,33,18,83.01,1012,21,cv,3,0.1,1.9,2015/9/24:22:00:00
50232,2015,9,24,23,3,22,16,27,18,88.28,1012,20,SW,2,0,0,2015/9/24:23:00:00
50233,2015,9,25,0,3,27,22,25,18,93.94,1012,19,cv,0,0,0,2015/9/25:0:00:00
50234,2015,9,25,1,3,28,23,28,17,88.2,1012,19,SW,1,0.6,0.6,2015/9/25:1:00:00
50235,2015,9,25,2,3,21,17,24,18,93.94,1012,19,SW,3,0.2,0.8,2015/9/25:2:00:00
50236,2015,9,25,3,3,28,17,28,18,93.94,1011,19,cv,0,0.1,0.9,2015/9/25:3:00:00
50237,2015,9,25,4,3,28,16,31,19,100,1011,19,cv,0,0.3,1.2,2015/9/25:4:00:00
50238,2015,9,25,5,3,27,18,36,19,100,1011,19,cv,1,0.3,1.5,2015/9/25:5:00:00
50239,2015,9,25,6,3,23,19,36,19,100,1011,19,cv,1,NA,NA,2015/9/25:6:00:00
50240,2015,9,25,7,3,36,23,36,19,100,1012,19,SW,2,NA,NA,2015/9/25:7:00:00
50241,2015,9,25,8,3,45,30,57,19,100,1012,19,SW,4,0,0,2015/9/25:8:00:00
50242,2015,9,25,9,3,41,46,66,19,93.98,1013,20,cv,1,0,0,2015/9/25:9:00:00
50243,2015,9,25,10,3,42,50,56,18,78.09,1013,22,cv,2,0,0,2015/9/25:10:00:00
50244,2015,9,25,11,3,34,35,43,19,69.4,1013,25,cv,3,0,0,2015/9/25:11:00:00
50245,2015,9,25,12,3,32,18,30,16,54.14,1012,26,NE,2,0,0,2015/9/25:12:00:00
50246,2015,9,25,13,3,33,23,27,16,51.05,1011,27,NE,4,0,0,2015/9/25:13:00:00
50247,2015,9,25,14,3,25,14,30,17,57.69,1010,26,cv,3,0,0,2015/9/25:14:00:00
50248,2015,9,25,15,3,19,12,21,16,51.05,1009,27,cv,5,0,0,2015/9/25:15:00:00
50249,2015,9,25,16,3,16,12,23,15,47.88,1009,27,NE,3,0,0,2015/9/25:16:00:00
50250,2015,9,25,17,3,14,11,21,14,47.61,1009,26,NE,5,0,0,2015/9/25:17:00:00
50251,2015,9,25,18,3,15,13,24,14,47.61,1009,26,NE,8,0,0,2015/9/25:18:00:00
50252,2015,9,25,19,3,17,16,29,15,50.78,1009,26,NE,11,0,0,2015/9/25:19:00:00
50253,2015,9,25,20,3,17,19,29,16,57.44,1011,25,SE,3,0,0,2015/9/25:20:00:00
50254,2015,9,25,21,3,26,26,30,16,57.44,1012,25,SE,5,0.7,0.7,2015/9/25:21:00:00
50255,2015,9,25,22,3,50,30,42,17,64.98,1013,24,NE,3,0,0,2015/9/25:22:00:00
50256,2015,9,25,23,3,46,29,37,18,88.28,1013,20,NW,3,0,0,2015/9/25:23:00:00
50257,2015,9,26,0,3,40,29,39,18,88.28,1013,20,NW,7,0,0,2015/9/26:0:00:00
50258,2015,9,26,1,3,30,32,43,19,93.98,1013,20,cv,1,0,0,2015/9/26:1:00:00
50259,2015,9,26,2,3,30,26,42,18,88.28,1013,20,cv,1,0,0,2015/9/26:2:00:00
50260,2015,9,26,3,3,29,27,42,19,93.98,1013,20,cv,1,0,0,2015/9/26:3:00:00
50261,2015,9,26,4,3,29,28,47,18,93.94,1013,19,NE,1,0,0,2015/9/26:4:00:00
50262,2015,9,26,5,3,34,35,46,18,93.94,1012,19,cv,1,0.3,0.3,2015/9/26:5:00:00
50263,2015,9,26,6,3,41,38,48,18,88.28,1012,20,cv,2,0,0,2015/9/26:6:00:00
50264,2015,9,26,7,3,43,36,41,18,93.94,1013,19,cv,3,0,0,2015/9/26:7:00:00
50265,2015,9,26,8,3,41,37,44,19,93.98,1014,20,NW,2,0,0,2015/9/26:8:00:00
50266,2015,9,26,9,3,41,33,34,19,93.98,1014,20,cv,1,0,0,2015/9/26:9:00:00
50267,2015,9,26,10,3,31,33,40,19,88.37,1014,21,cv,2,0,0,2015/9/26:10:00:00
50268,2015,9,26,11,3,25,27,36,18,78.09,1014,22,cv,3,0,0,2015/9/26:11:00:00
50269,2015,9,26,12,3,27,30,42,18,78.09,1015,22,cv,4,0,0,2015/9/26:12:00:00
50270,2015,9,26,13,3,35,30,39,19,83.13,1014,22,SW,2,0,0,2015/9/26:13:00:00
50271,2015,9,26,14,3,38,25,45,19,78.24,1013,23,cv,1,0,0,2015/9/26:14:00:00
50272,2015,9,26,15,3,41,23,43,18,73.5,1012,23,SW,2,0,0,2015/9/26:15:00:00
50273,2015,9,26,16,3,43,32,48,18,73.5,1011,23,cv,0,0,0,2015/9/26:16:00:00
50274,2015,9,26,17,3,47,35,36,18,73.5,1011,23,SE,3,0,0,2015/9/26:17:00:00
50275,2015,9,26,18,3,49,33,45,18,83.01,1012,21,cv,1,0,0,2015/9/26:18:00:00
50276,2015,9,26,19,3,53,39,58,18,78.09,1012,22,SE,2,1.2,1.2,2015/9/26:19:00:00
50277,2015,9,26,20,3,49,37,48,18,83.01,1012,21,NE,3,0.7,1.9,2015/9/26:20:00:00
50278,2015,9,26,21,3,57,41,48,19,93.98,1013,20,SE,2,0,0,2015/9/26:21:00:00
50279,2015,9,26,22,3,52,51,86,19,93.98,1014,20,cv,0,0.1,0.1,2015/9/26:22:00:00
50280,2015,9,26,23,3,38,33,55,19,93.98,1015,20,NW,2,0,0,2015/9/26:23:00:00
50281,2015,9,27,0,3,22,22,27,19,93.98,1015,20,NW,4,0.4,0.4,2015/9/27:0:00:00
50282,2015,9,27,1,3,14,23,30,18,93.94,1015,19,NW,6,0.7,1.1,2015/9/27:1:00:00
50283,2015,9,27,2,3,12,17,22,19,100,1015,19,NW,9,0.1,1.2,2015/9/27:2:00:00
50284,2015,9,27,3,3,22,20,31,19,100,1014,19,NW,10,0,0,2015/9/27:3:00:00
50285,2015,9,27,4,3,22,26,38,19,100,1014,19,cv,1,0,0,2015/9/27:4:00:00
50286,2015,9,27,5,3,22,28,35,19,100,1014,19,cv,2,0,0,2015/9/27:5:00:00
50287,2015,9,27,6,3,21,25,29,19,100,1014,19,cv,3,0,0,2015/9/27:6:00:00
50288,2015,9,27,7,3,21,23,35,19,100,1014,19,NW,1,0,0,2015/9/27:7:00:00
50289,2015,9,27,8,3,27,28,42,19,100,1015,19,cv,1,0,0,2015/9/27:8:00:00
50290,2015,9,27,9,3,36,34,50,19,93.98,1015,20,cv,2,0.1,0.1,2015/9/27:9:00:00
50291,2015,9,27,10,3,33,36,43,18,88.28,1015,20,NW,2,0,0,2015/9/27:10:00:00
50292,2015,9,27,11,3,40,38,42,18,83.01,1015,21,NW,4,0,0,2015/9/27:11:00:00
50293,2015,9,27,12,3,47,38,51,18,78.09,1014,22,NE,2,0,0,2015/9/27:12:00:00
50294,2015,9,27,13,3,52,35,43,18,78.09,1013,22,cv,1,0,0,2015/9/27:13:00:00
50295,2015,9,27,14,3,53,27,41,18,73.5,1012,23,NE,3,0,0,2015/9/27:14:00:00
50296,2015,9,27,15,3,40,16,33,18,73.5,1011,23,NE,5,0,0,2015/9/27:15:00:00
50297,2015,9,27,16,3,20,21,27,18,73.5,1011,23,NE,7,0,0,2015/9/27:16:00:00
50298,2015,9,27,17,3,19,17,32,18,73.5,1011,23,NE,11,0,0,2015/9/27:17:00:00
50299,2015,9,27,18,3,22,20,26,18,78.09,1011,22,NE,14,0.3,0.3,2015/9/27:18:00:00
50300,2015,9,27,19,3,25,21,28,18,78.09,1011,22,NE,17,0.2,0.5,2015/9/27:19:00:00
50301,2015,9,27,20,3,21,21,29,18,78.09,1012,22,NE,19,0,0,2015/9/27:20:00:00
50302,2015,9,27,21,3,17,20,27,19,88.37,1013,21,cv,0,0.1,0.1,2015/9/27:21:00:00
50303,2015,9,27,22,3,17,17,20,19,93.98,1013,20,NW,2,0.2,0.3,2015/9/27:22:00:00
50304,2015,9,27,23,3,18,17,29,19,93.98,1014,20,NW,4,0,0,2015/9/27:23:00:00
50305,2015,9,28,0,3,18,17,16,19,100,1014,19,NW,5,0,0,2015/9/28:0:00:00
50306,2015,9,28,1,3,24,18,29,19,100,1014,19,cv,1,0,0,2015/9/28:1:00:00
50307,2015,9,28,2,3,25,19,37,19,100,1014,19,cv,2,0,0,2015/9/28:2:00:00
50308,2015,9,28,3,3,30,18,28,19,100,1014,19,NW,2,0,0,2015/9/28:3:00:00
50309,2015,9,28,4,3,34,22,32,19,100,1014,19,cv,1,0,0,2015/9/28:4:00:00
50310,2015,9,28,5,3,32,19,21,19,100,1013,19,NW,1,0,0,2015/9/28:5:00:00
50311,2015,9,28,6,3,34,17,32,19,100,1014,19,cv,1,0,0,2015/9/28:6:00:00
50312,2015,9,28,7,3,24,17,27,19,100,1014,19,cv,1,0,0,2015/9/28:7:00:00
50313,2015,9,28,8,3,26,22,39,19,93.98,1015,20,cv,2,0,0,2015/9/28:8:00:00
50314,2015,9,28,9,3,30,33,46,19,93.98,1015,20,cv,3,0,0,2015/9/28:9:00:00
50315,2015,9,28,10,3,40,40,46,19,88.37,1016,21,cv,4,0,0,2015/9/28:10:00:00
50316,2015,9,28,11,3,46,38,44,19,88.37,1016,21,cv,5,0,0,2015/9/28:11:00:00
50317,2015,9,28,12,3,44,36,38,19,83.13,1015,22,cv,6,0,0,2015/9/28:12:00:00
50318,2015,9,28,13,3,48,28,52,19,78.24,1014,23,cv,7,0,0,2015/9/28:13:00:00
50319,2015,9,28,14,3,37,28,47,19,73.67,1013,24,cv,8,0,0,2015/9/28:14:00:00
50320,2015,9,28,15,3,36,24,38,19,69.4,1012,25,cv,9,0,0,2015/9/28:15:00:00
50321,2015,9,28,16,3,39,29,33,18,65.19,1012,25,cv,10,0,0,2015/9/28:16:00:00
50322,2015,9,28,17,3,30,32,37,19,69.4,1012,25,SE,2,0,0,2015/9/28:17:00:00
50323,2015,9,28,18,3,33,33,45,20,78.39,1012,24,SW,2,0,0,2015/9/28:18:00:00
50324,2015,9,28,19,3,54,40,44,20,88.45,1012,22,SW,4,0,0,2015/9/28:19:00:00
50325,2015,9,28,20,3,39,34,34,20,88.45,1013,22,SW,6,0,0,2015/9/28:20:00:00
50326,2015,9,28,21,3,21,35,36,20,88.45,1014,22,cv,1,0,0,2015/9/28:21:00:00
50327,2015,9,28,22,3,23,33,34,19,83.13,1014,22,cv,3,0,0,2015/9/28:22:00:00
50328,2015,9,28,23,3,24,30,37,19,83.13,1014,22,SW,2,0,0,2015/9/28:23:00:00
50329,2015,9,29,0,3,25,30,34,19,88.37,1014,21,SW,4,0,0,2015/9/29:0:00:00
50330,2015,9,29,1,3,22,29,35,19,88.37,1014,21,cv,1,0.1,0.1,2015/9/29:1:00:00
50331,2015,9,29,2,3,27,27,32,20,94.03,1014,21,SW,2,0,0,2015/9/29:2:00:00
50332,2015,9,29,3,3,33,25,37,20,94.03,1014,21,SW,3,0,0,2015/9/29:3:00:00
50333,2015,9,29,4,3,32,27,37,20,94.03,1014,21,cv,0,0,0,2015/9/29:4:00:00
50334,2015,9,29,5,3,43,27,41,20,94.03,1014,21,cv,0,0,0,2015/9/29:5:00:00
50335,2015,9,29,6,3,50,37,50,20,94.03,1014,21,cv,0,0,0,2015/9/29:6:00:00
50336,2015,9,29,7,3,54,42,49,20,94.03,1015,21,SW,1,0,0,2015/9/29:7:00:00
50337,2015,9,29,8,3,54,39,52,20,88.45,1015,22,cv,1,0,0,2015/9/29:8:00:00
50338,2015,9,29,9,3,47,37,36,20,94.03,1016,21,cv,2,0,0,2015/9/29:9:00:00
50339,2015,9,29,10,3,38,44,46,20,88.45,1016,22,SW,2,0,0,2015/9/29:10:00:00
50340,2015,9,29,11,3,38,44,49,20,88.45,1017,22,cv,2,1.2,1.2,2015/9/29:11:00:00
50341,2015,9,29,12,3,38,47,54,20,83.25,1016,23,cv,3,1,2.2,2015/9/29:12:00:00
50342,2015,9,29,13,3,38,46,56,20,83.25,1016,23,cv,5,0.2,2.4,2015/9/29:13:00:00
50343,2015,9,29,14,3,41,42,52,20,88.45,1015,22,NW,2,0,0,2015/9/29:14:00:00
50344,2015,9,29,15,3,38,43,45,20,83.25,1014,23,NW,4,0,0,2015/9/29:15:00:00
50345,2015,9,29,16,3,35,41,44,20,78.39,1014,24,NW,6,0,0,2015/9/29:16:00:00
50346,2015,9,29,17,3,40,35,49,20,78.39,1014,24,NW,8,0,0,2015/9/29:17:00:00
50347,2015,9,29,18,3,46,32,47,20,83.25,1014,23,NW,9,0,0,2015/9/29:18:00:00
50348,2015,9,29,19,3,41,33,47,20,83.25,1015,23,NW,11,0,0,2015/9/29:19:00:00
